qid,docid,docno,rank,score,query
Q1,1276,2045123636856602795,77,4.081992850960701,Hormuz strait Iran
Q1,1337,2045150431471362500,78,4.081992850960701,Hormuz strait Iran
Q1,1299,2045131644584005644,79,4.0378010179182064,Hormuz strait Iran
Q1,1283,2045127570564243877,80,3.981395104519292,Hormuz strait Iran
Q1,1284,2045127767289659677,81,3.9753711388309303,Hormuz strait Iran
Q1,459,2035736886304723059,82,3.926567090320279,Hormuz strait Iran
Q1,1282,2045127314644586980,83,3.926567090320279,Hormuz strait Iran
Q1,1272,2045122588888683007,84,3.885034816531291,Hormuz strait Iran
Q1,1281,2045127280024773030,85,3.8741775649680044,Hormuz strait Iran
Q1,1290,2045128858123350457,86,3.8741775649680044,Hormuz strait Iran
Q1,1346,2045156544468095142,87,3.8741775649680044,Hormuz strait Iran
Q1,2235,2048867269246431579,88,3.857902779041512,Hormuz strait Iran
Q1,941,2042286290172068186,89,3.8213822554509314,Hormuz strait Iran
Q1,1315,2045138479948915078,90,3.8213822554509314,Hormuz strait Iran
Q1,1330,2045146116300370031,91,3.8021197072790844,Hormuz strait Iran
Q1,1331,2045146324752888114,92,3.8021197072790844,Hormuz strait Iran
Q1,845,2041785127701807519,93,3.788332096352167,Hormuz strait Iran
Q1,1359,2045174625894551737,94,3.788332096352167,Hormuz strait Iran
Q1,1050,2043230105628295174,95,3.7780078973167295,Hormuz strait Iran
Q1,1275,2045123605529543017,96,3.7780078973167295,Hormuz strait Iran
Q1,1351,2045160693846978996,97,3.7780078973167295,Hormuz strait Iran
Q1,267,2027720972309340330,98,3.7709033639688037,Hormuz strait Iran
Q1,1349,2045159014053388430,99,3.7417638213075515,Hormuz strait Iran
Q2,627,2040380146545303725,0,11.548308822880315,revolutionary guard Iran
Q2,1316,2045139247947227189,1,10.214318137647025,revolutionary guard Iran
Q2,1931,2048036263505154515,2,10.214318137647025,revolutionary guard Iran
Q2,1164,2044098266221117610,3,9.983667576499421,revolutionary guard Iran
Q2,696,2041122180629410079,4,9.763203677062704,revolutionary guard Iran
Q2,1231,2044764969854488962,5,9.350250679630289,revolutionary guard Iran
Q2,817,2041629529723248646,6,8.970813317529204,revolutionary guard Iran
Q2,1127,2043748548471108056,7,8.792413282245352,revolutionary guard Iran
Q2,669,2040856508599279955,8,8.620970472979085,revolutionary guard Iran
Q2,700,2041131308701700320,9,8.34549115231475,revolutionary guard Iran
Q2,1178,2044297122573328670,10,8.250200197118613,revolutionary guard Iran
Q2,1050,2043230105628295174,11,8.045403437623689,revolutionary guard Iran
Q2,2306,2048872235620794671,12,7.997220895841021,revolutionary guard Iran
Q2,2269,2048869798981845261,13,7.894987158551711,revolutionary guard Iran
Q2,943,2042291786794590513,14,7.855136028724382,revolutionary guard Iran
Q2,248,2024500690027208943,15,7.718011808142348,revolutionary guard Iran
Q2,679,2040992658156408928,16,7.718011808142348,revolutionary guard Iran
Q2,730,2041253672819343467,17,7.664869534191381,revolutionary guard Iran
Q2,1038,2043157123522244731,18,7.664869534191381,revolutionary guard Iran
Q2,1042,2043168734316273888,19,7.664869534191381,revolutionary guard Iran
Q2,1055,2043249111991034293,20,7.664869534191381,revolutionary guard Iran
Q2,1833,2047549034206990341,21,7.585592902773709,revolutionary guard Iran
Q2,854,2041832001406173449,22,7.522913469290227,revolutionary guard Iran
Q2,1378,2045182794498728129,23,7.487789673945844,revolutionary guard Iran
Q2,408,2034083975275417883,24,7.457641208731155,revolutionary guard Iran
Q2,757,2041467362700841228,25,7.41743384887595,revolutionary guard Iran
Q2,912,2042026005116723241,26,7.3187071305222755,revolutionary guard Iran
Q2,667,2040843878840811547,27,7.157092102731457,revolutionary guard Iran
Q2,1064,2043290769583206582,28,7.157092102731457,revolutionary guard Iran
Q2,2046,2048376992060293546,29,7.157092102731457,revolutionary guard Iran
Q2,697,2041124056456458278,30,6.854369478633544,revolutionary guard Iran
Q2,890,2041922607675494476,31,6.854369478633544,revolutionary guard Iran
Q2,675,2040961337115681159,32,6.712412446321329,revolutionary guard Iran
Q2,686,2041063308657049979,33,6.712412446321329,revolutionary guard Iran
Q2,759,2041470318363984127,34,6.712412446321329,revolutionary guard Iran
Q2,2250,2048868436340879402,35,6.712412446321329,revolutionary guard Iran
Q2,225,2017133169082863969,36,6.612160650021358,revolutionary guard Iran
Q2,758,2041468338421846139,37,6.576216093986349,revolutionary guard Iran
Q2,855,2041832394496307541,38,6.576216093986349,revolutionary guard Iran
Q2,1025,2043073140511674714,39,6.445436738572838,revolutionary guard Iran
Q2,1267,2045076329758871681,40,6.445436738572838,revolutionary guard Iran
Q2,685,2041059796082630768,41,6.319757502857165,revolutionary guard Iran
Q2,764,2041473155336675708,42,6.319757502857165,revolutionary guard Iran
Q2,793,2041530563753054467,43,6.319757502857165,revolutionary guard Iran
Q2,1022,2043032600453779565,44,6.319757502857165,revolutionary guard Iran
Q2,1081,2043367716011016347,45,6.319757502857165,revolutionary guard Iran
Q2,1105,2043606829318721757,46,6.319757502857165,revolutionary guard Iran
Q2,941,2042286290172068186,47,6.082550818776108,revolutionary guard Iran
Q2,987,2042624023540973721,48,6.082550818776108,revolutionary guard Iran
Q2,226,2017161637883486218,49,5.97050198016373,revolutionary guard Iran
Q2,760,2041471812475695319,50,5.97050198016373,revolutionary guard Iran
Q2,1704,2047037956687368343,51,5.97050198016373,revolutionary guard Iran
Q2,1140,2043820435490451862,52,5.894206539940699,revolutionary guard Iran
Q2,589,2039732425329152448,53,5.86250665361953,revolutionary guard Iran
Q2,644,2040583970157433065,54,5.86250665361953,revolutionary guard Iran
Q2,936,2042243488679420084,55,5.86250665361953,revolutionary guard Iran
Q2,1065,2043293285847105814,56,5.86250665361953,revolutionary guard Iran
Q2,1082,2043370816688079280,57,5.86250665361953,revolutionary guard Iran
Q2,1129,2043754133945987519,58,5.86250665361953,revolutionary guard Iran
Q2,1585,2046718176524894668,59,5.86250665361953,revolutionary guard Iran
Q2,1644,2046937378921840676,60,5.86250665361953,revolutionary guard Iran
Q2,648,2040646313415430427,61,5.75834878556775,revolutionary guard Iran
Q2,818,2041630219145019473,62,5.75834878556775,revolutionary guard Iran
Q2,994,2042704796571082816,63,5.75834878556775,revolutionary guard Iran
Q2,1021,2043032319779328178,64,5.75834878556775,revolutionary guard Iran
Q2,1073,2043326843780997436,65,5.75834878556775,revolutionary guard Iran
Q2,1134,2043772436248965407,66,5.75834878556775,revolutionary guard Iran
Q2,1375,2045181234683547872,67,5.75834878556775,revolutionary guard Iran
Q2,650,2040681122493862295,68,5.7528940927340155,revolutionary guard Iran
Q2,1163,2044089922982649980,69,5.7528940927340155,revolutionary guard Iran
Q2,619,2040320391953211872,70,5.6578274087038665,revolutionary guard Iran
Q2,805,2041573835456098807,71,5.6578274087038665,revolutionary guard Iran
Q2,819,2041633844802068870,72,5.6578274087038665,revolutionary guard Iran
Q2,834,2041690304802136352,73,5.6578274087038665,revolutionary guard Iran
Q2,864,2041856642388541623,74,5.6578274087038665,revolutionary guard Iran
Q2,872,2041892624752103895,75,5.6578274087038665,revolutionary guard Iran
Q2,1083,2043376370596594138,76,5.6578274087038665,revolutionary guard Iran
Q2,1168,2044136965088419915,77,5.6578274087038665,revolutionary guard Iran
Q2,1259,2044961292134515068,78,5.6578274087038665,revolutionary guard Iran
Q2,221,2016895598029656493,79,5.560755347809264,revolutionary guard Iran
Q2,703,2041136723518783577,80,5.560755347809264,revolutionary guard Iran
Q2,907,2041978164705132714,81,5.560755347809264,revolutionary guard Iran
Q2,916,2042077140275933595,82,5.560755347809264,revolutionary guard Iran
Q2,989,2042638730662678791,83,5.560755347809264,revolutionary guard Iran
Q2,1027,2043079785606263253,84,5.560755347809264,revolutionary guard Iran
Q2,1222,2044664917781881028,85,5.560755347809264,revolutionary guard Iran
Q2,1321,2045142699603272012,86,5.560755347809264,revolutionary guard Iran
Q2,1386,2045185668197069263,87,5.560755347809264,revolutionary guard Iran
Q2,684,2041057560120164829,88,5.466958056545687,revolutionary guard Iran
Q2,723,2041223624690979184,89,5.466958056545687,revolutionary guard Iran
Q2,724,2041224272442728633,90,5.466958056545687,revolutionary guard Iran
Q2,779,2041505141761941681,91,5.466958056545687,revolutionary guard Iran
Q2,857,2041835756512055497,92,5.466958056545687,revolutionary guard Iran
Q2,1029,2043090871092912315,93,5.466958056545687,revolutionary guard Iran
Q2,1076,2043347735936487820,94,5.466958056545687,revolutionary guard Iran
Q2,1092,2043424960853819509,95,5.466958056545687,revolutionary guard Iran
Q2,1371,2045180805798928759,96,5.466958056545687,revolutionary guard Iran
Q2,2249,2048868253045321759,97,5.466958056545687,revolutionary guard Iran
Q2,692,2041098402969137647,98,5.376272570020682,revolutionary guard Iran
Q2,704,2041140645537177927,99,5.376272570020682,revolutionary guard Iran
Q3,76,1851722418638798923,0,8.214273227492505,supreme leader Iran
Q3,1001,2042841960411439367,1,7.862119400408222,supreme leader Iran
Q3,743,2041329353255227434,2,7.472408725024591,supreme leader Iran
Q3,1085,2043382231994130437,3,7.472408725024591,supreme leader Iran
Q3,909,2041979048478273699,4,7.29163635511759,supreme leader Iran
Q3,862,2041851209233977356,5,7.277229301374193,supreme leader Iran
Q3,1091,2043416241323573250,6,7.277229301374193,supreme leader Iran
Q3,940,2042285167403024731,7,7.078211186717175,supreme leader Iran
Q3,939,2042283564201279622,8,7.022235149831783,supreme leader Iran
Q3,725,2041226127361155509,9,6.915940376641567,supreme leader Iran
Q3,971,2042427545522749578,10,6.74842261344611,supreme leader Iran
Q3,1062,2043276443149565998,11,6.74842261344611,supreme leader Iran
Q3,963,2042340463856976032,12,6.6674045743264365,supreme leader Iran
Q3,945,2042297199455838407,13,6.588828155628343,supreme leader Iran
Q3,761,2041472008869851408,14,6.436607851841579,supreme leader Iran
Q3,823,2041652041152377093,15,6.436607851841579,supreme leader Iran
Q3,964,2042343832587530364,16,6.436607851841579,supreme leader Iran
Q3,1016,2042994145980006565,17,6.382279206652074,supreme leader Iran
Q3,822,2041651975146606999,18,6.291262152509727,supreme leader Iran
Q3,835,2041690421710000443,19,6.291262152509727,supreme leader Iran
Q3,1002,2042852748056465743,20,6.291262152509727,supreme leader Iran
Q3,1072,2043325641043452383,21,6.291262152509727,supreme leader Iran
Q3,714,2041191059212861518,22,6.15233563318272,supreme leader Iran
Q3,716,2041197877607772248,23,6.15233563318272,supreme leader Iran
Q3,961,2042335225028686131,24,6.15233563318272,supreme leader Iran
Q3,1003,2042863157425705399,25,6.15233563318272,supreme leader Iran
Q3,1023,2043061052804382872,26,6.1253077901621955,supreme leader Iran
Q3,143,1936600833225076779,27,6.019412227841112,supreme leader Iran
